onset	duration	nwb_table	Block	sound	sound_puretone	sound_bluenoise	sound_freq	sound_amp
34.68930875381838	2.0	trials	1.0	False	False	False	0.0	0.0
46.22332178860189	2.0	trials	1.0	False	False	False	0.0	0.0
53.85445878452821	2.0	trials	1.0	False	False	False	0.0	0.0
62.86091635042108	2.0	trials	1.0	False	False	False	0.0	0.0
73.82866157420064	2.0	trials	1.0	False	False	False	0.0	0.0
81.17303585045622	2.0	trials	1.0	False	False	False	0.0	0.0
89.52457885922216	2.0	trials	1.0	False	False	False	0.0	0.0
97.77494707294909	2.0	trials	1.0	False	False	False	0.0	0.0
107.20709910097446	2.0	trials	1.0	False	False	False	0.0	0.0
113.96317348020136	2.0	trials	1.0	False	False	False	0.0	0.0
121.27713483770908	2.0	trials	1.0	False	False	False	0.0	0.0
132.80881506338412	2.0	trials	1.0	False	False	False	0.0	0.0
142.0548607647536	2.0	trials	1.0	False	False	False	0.0	0.0
152.19532275838935	2.0	trials	1.0	False	False	False	0.0	0.0
161.38468983845604	2.0	trials	1.0	False	False	False	0.0	0.0
169.51141916943251	2.0	trials	1.0	False	False	False	0.0	0.0
178.10306871569918	2.0	trials	1.0	False	False	False	0.0	0.0
187.8223290647447	2.0	trials	1.0	False	False	False	0.0	0.0
195.6474348180259	2.0	trials	1.0	False	False	False	0.0	0.0
206.86116180224616	2.0	trials	1.0	False	False	False	0.0	0.0
216.25158246733056	2.0	trials	1.0	False	False	False	0.0	0.0
223.49193073741455	2.0	trials	1.0	False	False	False	0.0	0.0
230.18933928757957	2.0	trials	1.0	False	False	False	0.0	0.0
240.15587740212598	2.0	trials	1.0	False	False	False	0.0	0.0
246.9719136154751	2.0	trials	1.0	False	False	False	0.0	0.0
254.25572125524704	2.0000000000000284	trials	1.0	False	False	False	0.0	0.0
260.62791893561973	2.0	trials	1.0	False	False	False	0.0	0.0
272.53760063720904	2.0	trials	1.0	False	False	False	0.0	0.0
281.05192188154587	2.0	trials	1.0	False	False	False	0.0	0.0
292.4468303731929	2.0	trials	1.0	False	False	False	0.0	0.0
298.3186836999611	2.0	trials	1.0	False	False	False	0.0	0.0
307.5179004184859	2.0	trials	1.0	False	False	False	0.0	0.0
317.0341199747546	2.0	trials	1.0	False	False	False	0.0	0.0
