onset	duration	nwb_table	Block	sound	sound_puretone	sound_freq	sound_amp	optogenetics	opto_freq	opto_power	opto_pulse_duration	opto_pulse_ts
0.012115979928236483	2.0	trials	8.0	0.0	0.0	0.0	0.0	False	40.0	1.86	0.2	"[53650951.48717846 53650951.48717846 53650951.48717846 53650951.48717846
 53650951.48717846 53650951.48717846 53650951.48717846 53650951.48717846
 53650951.48717846 53650951.48717846 53650951.48717846 53650951.48717846
 53650951.48717846 53650951.48717846 53650951.48717846 53650951.48717846
 53650951.48717846 53650951.48717846 53650951.48717846 53650951.48717846]"
0.012115979928236483	2.0	trials	8.0	0.0	0.0	0.0	0.0	False	40.0	1.86	0.2	"[53731853.74693025 53731853.74693025 53731853.74693025 53731853.74693025
 53731853.74693025 53731853.74693025 53731853.74693025 53731853.74693025
 53731853.74693025 53731853.74693025 53731853.74693025 53731853.74693025
 53731853.74693025 53731853.74693025 53731853.74693025 53731853.74693025
 53731853.74693025 53731853.74693025 53731853.74693025 53731853.74693025]"
0.012115979928236483	2.0	trials	8.0	0.0	0.0	0.0	0.0	False	40.0	1.86	0.2	"[53808038.99153718 53808038.99153718 53808038.99153718 53808038.99153718
 53808038.99153718 53808038.99153718 53808038.99153718 53808038.99153718
 53808038.99153718 53808038.99153718 53808038.99153718 53808038.99153718
 53808038.99153718 53808038.99153718 53808038.99153718 53808038.99153718
 53808038.99153718 53808038.99153718 53808038.99153718 53808038.99153718]"
151.1138459211625	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
156.19547823672272	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
160.57536749920158	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
168.30966113164234	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
175.35439415011584	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
181.2413634513657	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
188.35616709481442	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
195.85813038131383	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
204.89845060700475	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
210.43575798559763	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
217.28799118601333	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
222.02212158585164	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
227.1479044431657	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
234.1481413187757	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
238.55809787779143	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
245.63246619141475	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
250.3903566675394	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
259.2647883606132	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
263.96254424366407	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
272.5365621722016	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
278.9418467376026	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
286.59630651372134	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
293.65650518185026	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
301.673414121682	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
306.6058331581642	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
312.3833333079423	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
317.056724312765	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
324.2273425354172	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
329.348373377474	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
338.4307705382611	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
347.4617595339923	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
353.9633804086995	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
358.81095437277025	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
365.1356274793526	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
372.95347018004367	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
381.4253629806889	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
387.353804415093	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
392.6826279243082	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
401.2681370897405	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
408.5515940746833	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
415.1638073044686	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
420.37840964695476	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
427.6315401345285	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
436.27165427528064	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
441.114649024649	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
449.7549359659559	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
455.56492262003815	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
463.11103644829143	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
471.9545368420543	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
480.5521420463233	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
488.4618282418957	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
495.89026489232367	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
500.9043321909533	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
507.6846803605682	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
514.6399890919279	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
519.8179577167945	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
528.0608897823168	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
537.1652326135647	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
541.3930573878113	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
547.8467261085589	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
554.3432493668993	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
560.8354526113693	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
567.9667587078025	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
576.4807284435436	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
585.4927957785233	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
590.8060672378056	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
597.5407960609508	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
601.8493186942933	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
608.527368935461	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
616.3040851041075	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
623.3011251694536	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
631.6296799098843	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
637.8377126419701	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
645.2919829753422	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
650.5818399594477	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
658.9995597861601	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
664.4481340798583	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
673.4300477180236	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
682.0394897602971	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
688.5741155409729	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
694.3068603470552	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
702.9861138134719	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
711.4040928410163	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
716.1797817742863	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
723.535987792804	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
730.0824504114843	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
736.2689694744963	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
742.6834988695795	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
747.5908618256144	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
754.8623955722753	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
761.2128159615243	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
767.9665528456986	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
772.3009955622625	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
777.2665059049908	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
785.1930401546572	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
792.0718846405134	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
800.5673647168901	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
805.2048132063126	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
812.9965630232275	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
818.9242268551351	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
827.7121718705266	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
835.9285790508859	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
841.7759770250842	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
850.0292771238954	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
858.7957948704908	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
863.4276273418818	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
872.2171275622667	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
877.8993282060674	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
885.2077548711801	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
890.2603566935323	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
896.643349987363	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
901.3535475103602	2.0	trials	1.0	1.0	1.0	10000.0	3.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
909.250100863767	2.0	trials	1.0	1.0	1.0	10000.0	0.5	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
917.1234989428294	2.0	trials	1.0	1.0	1.0	10000.0	0.3	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
925.6242494361277	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
931.9421833210724	2.0	trials	1.0	1.0	1.0	10000.0	2.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
940.7439523808489	2.0	trials	1.0	1.0	1.0	10000.0	1.0	False	0.0	0.0	0.0	"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
