onset	duration	nwb_table	Block	sound	sound_puretone	sound_freq	sound_amp	valve	lick
44.257027626841854	2.0	trials	3.0	True	True	10000.0	True	False	True
59.37353700678166	2.0	trials	2.0	True	True	10000.0	True	False	True
71.95687610962537	2.0	trials	2.0	True	True	10000.0	True	False	False
80.42877072916835	2.0	trials	2.0	True	True	10000.0	True	False	False
94.29921504084935	2.0	trials	2.0	True	True	10000.0	True	False	False
111.60994633685493	2.0	trials	2.0	True	True	10000.0	True	False	False
124.14023565798244	2.0	trials	2.0	True	True	10000.0	True	False	False
148.6874237416746	2.0	trials	2.0	True	True	10000.0	True	False	False
159.22661824252586	2.0	trials	2.0	True	True	10000.0	True	False	False
172.59576803707765	2.0	trials	3.0	True	True	10000.0	True	False	True
183.4307107509819	2.0	trials	2.0	True	True	10000.0	True	False	False
193.59544636916547	2.0	trials	3.0	True	True	10000.0	True	False	True
202.59567879847143	2.0	trials	3.0	True	True	10000.0	True	False	True
214.92569223357594	2.0	trials	3.0	True	True	10000.0	True	False	True
225.18667778145308	2.0	trials	3.0	True	True	10000.0	True	False	True
235.09221251177252	2.0	trials	2.0	True	True	10000.0	True	False	False
245.05131542558385	2.0	trials	2.0	True	True	10000.0	True	False	True
255.5634666338013	2.0000000000000284	trials	2.0	True	True	10000.0	True	False	False
264.97185406119735	2.0	trials	2.0	True	True	10000.0	True	False	False
277.9100391795271	2.0	trials	3.0	True	True	10000.0	True	False	True
285.8639640248216	2.0	trials	3.0	True	True	10000.0	True	False	True
297.35425298354227	2.0	trials	3.0	True	True	10000.0	True	False	True
309.576957251071	2.0	trials	2.0	True	True	10000.0	True	False	True
321.8705097612826	2.0	trials	2.0	True	True	10000.0	True	False	False
332.9403748798877	2.0	trials	2.0	True	True	10000.0	True	False	False
343.4792237795552	2.0	trials	1.0	True	True	10000.0	True	True	True
354.2585247028646	2.0	trials	1.0	True	True	10000.0	True	True	True
365.1607732473176	2.0	trials	1.0	True	True	10000.0	True	True	True
381.48775077358283	2.0	trials	2.0	True	True	10000.0	True	False	False
394.5316034538651	2.0	trials	1.0	True	True	10000.0	True	True	True
402.57141019333864	2.0	trials	3.0	True	True	10000.0	True	False	True
411.87654926706875	2.0	trials	1.0	True	True	10000.0	True	True	True
423.5614116922795	2.0	trials	1.0	True	True	10000.0	True	True	False
436.20186139074923	2.0	trials	1.0	True	True	10000.0	True	True	True
449.6176673451165	2.0	trials	2.0	True	True	10000.0	True	False	False
456.93197079945844	2.0	trials	3.0	True	True	10000.0	True	False	True
465.21801838240276	2.0	trials	1.0	True	True	10000.0	True	True	True
473.07819890658635	2.0	trials	2.0	True	True	10000.0	True	False	False
481.0097460752286	2.0	trials	1.0	True	True	10000.0	True	True	True
488.78050229309906	2.0	trials	2.0	True	True	10000.0	True	False	False
498.96796118911874	2.0	trials	2.0	True	True	10000.0	True	False	False
508.7546091122045	2.0	trials	2.0	True	True	10000.0	True	False	False
516.9508867876518	2.0	trials	1.0	True	True	10000.0	True	True	True
530.018067547842	2.0	trials	2.0	True	True	10000.0	True	False	True
542.0486175571674	2.0	trials	2.0	True	True	10000.0	True	False	False
554.2945635043079	2.0	trials	1.0	True	True	10000.0	True	True	True
570.1167041013099	2.0	trials	1.0	True	True	10000.0	True	True	True
580.1013815027239	2.0	trials	1.0	True	True	10000.0	True	True	True
593.2290424700823	2.0	trials	1.0	True	True	10000.0	True	True	True
603.3694132048065	2.0	trials	2.0	True	True	10000.0	True	False	False
612.2677796851821	2.0	trials	2.0	True	True	10000.0	True	False	False
622.0295443230327	2.0	trials	1.0	True	True	10000.0	True	True	True
632.7346273921171	2.0	trials	1.0	True	True	10000.0	True	True	True
644.8774113858879	2.0	trials	1.0	True	True	10000.0	True	True	True
656.3319306220833	2.0	trials	2.0	True	True	10000.0	True	False	False
666.6635916120513	2.0	trials	1.0	True	True	10000.0	True	True	True
674.5837339416274	2.0	trials	2.0	True	True	10000.0	True	False	False
682.8429974328259	2.0	trials	1.0	True	True	10000.0	True	True	True
691.8941196364492	2.0	trials	2.0	True	True	10000.0	True	False	False
701.5839992280656	2.0	trials	2.0	True	True	10000.0	True	False	False
713.9217022895102	2.0	trials	2.0	True	True	10000.0	True	False	False
726.3435592392146	2.0	trials	1.0	True	True	10000.0	True	True	True
735.3227963966035	2.0	trials	1.0	True	True	10000.0	True	True	True
744.4572948858232	2.0	trials	2.0	True	True	10000.0	True	False	False
757.3218669519996	2.0	trials	2.0	True	True	10000.0	True	False	False
769.1164577530726	2.0	trials	1.0	True	True	10000.0	True	True	True
780.8546291608874	2.0	trials	2.0	True	True	10000.0	True	False	False
788.4594968105248	2.0	trials	1.0	True	True	10000.0	True	True	True
