onset	duration	nwb_table	Block	sound	sound_puretone	sound_freq	sound_amp
11.642471404012957	2.0	trials	1.0	True	True	10000.0	False
17.16242700468543	2.0	trials	1.0	True	True	10000.0	False
22.90641912039271	2.0	trials	1.0	True	True	10000.0	False
29.2964278280457	2.0	trials	1.0	True	True	10000.0	False
36.43656573875778	2.0	trials	1.0	True	True	10000.0	False
43.02296279915821	2.0	trials	1.0	True	True	10000.0	False
49.02468762768802	2.0	trials	1.0	True	True	10000.0	False
54.65713668866721	2.0	trials	1.0	True	True	10000.0	False
62.51880523457236	2.000000000000007	trials	1.0	True	True	10000.0	False
69.63898462813324	2.0	trials	1.0	True	True	10000.0	False
75.65729835403548	2.0	trials	1.0	True	True	10000.0	False
81.07547415728757	2.0	trials	1.0	True	True	10000.0	False
87.70654027988354	2.0	trials	1.0	True	True	10000.0	False
93.2371231429352	2.0	trials	1.0	True	True	10000.0	False
99.05317328160393	2.0	trials	1.0	True	True	10000.0	False
105.15348108878963	2.0	trials	1.0	True	True	10000.0	False
111.23961921280305	2.0	trials	1.0	True	True	10000.0	False
116.85988580227438	2.0	trials	1.0	True	True	10000.0	False
122.73347867870366	2.0	trials	1.0	True	True	10000.0	False
129.8082114055047	2.0	trials	1.0	True	True	10000.0	False
136.1556246631337	2.0	trials	1.0	True	True	10000.0	False
142.29965112693628	2.0	trials	1.0	True	True	10000.0	False
149.06282362496157	2.0	trials	1.0	True	True	10000.0	False
155.9638913323951	2.0	trials	1.0	True	True	10000.0	False
162.5381923217948	2.0	trials	1.0	True	True	10000.0	False
169.29505758279828	2.0	trials	1.0	True	True	10000.0	False
174.5088097861382	2.0	trials	1.0	True	True	10000.0	False
181.77422843221484	2.0	trials	1.0	True	True	10000.0	False
188.81250014499943	2.0	trials	1.0	True	True	10000.0	False
196.0255600837444	2.0	trials	1.0	True	True	10000.0	False
203.16561159394936	2.0	trials	1.0	True	True	10000.0	False
208.48053879115957	2.0	trials	1.0	True	True	10000.0	False
216.13113089810216	2.0	trials	1.0	True	True	10000.0	False
223.84747379098437	2.0	trials	1.0	True	True	10000.0	False
231.46687531484645	2.0	trials	1.0	True	True	10000.0	False
238.07910612688414	2.0	trials	1.0	True	True	10000.0	False
245.60355349339062	2.0	trials	1.0	True	True	10000.0	False
