onset	duration	nwb_table	sound	match_mismatch	sound_freq1	sound_amp1	sound_freq2	sound_amp2	valve	lick	perf
70.14608345068767	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	True	1.0
78.16793796311319	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
85.72132895928719	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
93.26366069133722	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
101.44898495159526	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
108.95425086872977	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	True	3.0
121.43488963413856	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	True	1.0
129.22182118443055	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	True	3.0
141.6974487207832	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	True	3.0
154.19424437987308	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
162.04882752242347	2.0	trials	True	True	5000.0	3.0	12000.0	3.0	False	False	4.0
169.59642968503258	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	True	1.0
177.09072273854412	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
184.5605644502815	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	True	3.0
197.0405984121835	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	True	3.0
209.53877647928894	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	3.0
222.0254632797655	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	4.0
229.5793726789453	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
237.21709056406462	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	True	1.0
244.86776852432922	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	True	1.0
252.6155606476825	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	True	3.0
265.0993962316271	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
272.6538240338127	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	True	1.0
280.3040699915725	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	3.0
292.80172965567215	2.0	trials	True	False	5000.0	3.0	5000.0	3.0	False	False	4.0
300.35218303481315	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
307.9104124590414	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	3.0
320.3901872194405	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
328.0643661159686	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	True	3.0
340.5445728788725	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
348.09269344448745	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
355.768254749031	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
363.266695026589	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	3.0
375.74690178949294	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
383.30703202474245	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	True	3.0
395.7870659866445	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
403.3617115060568	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
410.90292003159425	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
418.4631366673447	2.0	trials	True	False	5000.0	3.0	5000.0	3.0	False	False	4.0
426.0276733281437	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
433.6118229026625	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	True	1.0
441.3399157117949	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	True	3.0
453.83178654232967	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	True	1.0
461.50829825238384	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	3.0
474.0010330879282	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
481.5529552755858	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
489.100298236692	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
496.6665629075103	2.0	trials	True	True	5000.0	3.0	12000.0	3.0	False	False	4.0
504.22107711019686	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	3.0
516.6887558004604	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
524.2450844136672	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
531.8030546363926	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
539.3573096375762	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
546.9652193498615	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
554.5262999906216	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
562.0796045862947	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	True	3.0
574.5598113491986	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
582.2037500703877	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
589.7640531066392	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
597.3240969413878	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
604.9019392793359	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
612.4822008313112	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
620.1600949493808	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	True	3.0
632.6403017122848	2.0	trials	True	False	5000.0	3.0	5000.0	3.0	False	False	4.0
640.1885086784007	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
647.8325338000907	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	True	3.0
660.3125677619927	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
667.8729571987451	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
675.4207321623562	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
682.9982288983005	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	1.0
690.6313675568684	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
698.191152190114	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	True	1.0
705.8893504259114	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
713.4497398626638	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	3.0
725.9356490586318	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
733.4970753013959	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
741.0556503276279	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
748.5940940371344	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
756.1544834738869	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
763.6941367904069	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	3.0
776.176330764833	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	2.0
783.7225505194268	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
791.2900247972584	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
798.8483406219879	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
806.3981891976221	2.0	trials	True	False	5000.0	3.0	12000.0	3.0	False	False	0.0
813.9832027771506	2.0	trials	True	True	5000.0	3.0	5000.0	3.0	False	False	3.0
