onset	duration	nwb_table	Block	sound	sound_puretone	sound_freq	sound_amp
11.523138499035737	2.0	trials	1.0	True	True	10000.0	False
16.721252116019194	2.0	trials	1.0	True	True	10000.0	False
24.607803864513002	2.0	trials	1.0	True	True	10000.0	False
32.00705676155681	2.0	trials	1.0	True	True	10000.0	False
38.689876666362416	2.0	trials	1.0	True	True	10000.0	False
44.107965970542985	2.0	trials	1.0	True	True	10000.0	False
50.39679956992092	2.0	trials	1.0	True	True	10000.0	False
56.70230846687509	2.0	trials	1.0	True	True	10000.0	False
62.03624367862439	2.0	trials	1.0	True	True	10000.0	False
69.2784204565306	2.0	trials	1.0	True	True	10000.0	False
74.66670158628736	2.0	trials	1.0	True	True	10000.0	False
81.11053769266907	2.0	trials	1.0	True	True	10000.0	False
88.9290058427688	2.0	trials	1.0	True	True	10000.0	False
96.95077438248943	2.0	trials	1.0	True	True	10000.0	False
103.37283756146594	2.0	trials	1.0	True	True	10000.0	False
109.23874068604816	2.0	trials	1.0	True	True	10000.0	False
115.49716130746326	2.0	trials	1.0	True	True	10000.0	False
122.93244321533237	2.0	trials	1.0	True	True	10000.0	False
130.05357288492624	2.0	trials	1.0	True	True	10000.0	False
136.25730198631157	2.0	trials	1.0	True	True	10000.0	False
144.14722335452288	2.0	trials	1.0	True	True	10000.0	False
149.42162861793014	2.0	trials	1.0	True	True	10000.0	False
156.94745825564314	2.0	trials	1.0	True	True	10000.0	False
162.70726155937777	2.0	trials	1.0	True	True	10000.0	False
169.4797651889715	2.0	trials	1.0	True	True	10000.0	False
176.03782276372502	2.0	trials	1.0	True	True	10000.0	False
182.4395818238911	2.0	trials	1.0	True	True	10000.0	False
190.08991459013947	2.0	trials	1.0	True	True	10000.0	False
195.3157627694129	2.0	trials	1.0	True	True	10000.0	False
201.10019021723673	2.0	trials	1.0	True	True	10000.0	False
209.15807416828824	2.0	trials	1.0	True	True	10000.0	False
215.0740895861047	2.0	trials	1.0	True	True	10000.0	False
221.35039511217408	2.0	trials	1.0	True	True	10000.0	False
227.7643366436264	2.0	trials	1.0	True	True	10000.0	False
234.77236805142098	2.0	trials	1.0	True	True	10000.0	False
241.22847302959454	2.0	trials	1.0	True	True	10000.0	False
246.5986100531803	2.0	trials	1.0	True	True	10000.0	False
252.6955481296734	2.0	trials	1.0	True	True	10000.0	False
259.05471174059045	2.0	trials	1.0	True	True	10000.0	False
266.5127169814261	2.0	trials	1.0	True	True	10000.0	False
272.21376794136887	2.0	trials	1.0	True	True	10000.0	False
278.74227654321527	2.0	trials	1.0	True	True	10000.0	False
284.68101529399826	2.0	trials	1.0	True	True	10000.0	False
292.28348218015736	2.0	trials	1.0	True	True	10000.0	False
298.6436825971413	2.0	trials	1.0	True	True	10000.0	False
304.07525038019173	2.0	trials	1.0	True	True	10000.0	False
309.6454909746921	2.0	trials	1.0	True	True	10000.0	False
316.8452451043604	2.0	trials	1.0	True	True	10000.0	False
322.2975490087492	2.0	trials	1.0	True	True	10000.0	False
328.10979741936853	2.0	trials	1.0	True	True	10000.0	False
