onset	duration	nwb_table	Block	sound	sound_puretone	sound_bluenoise	sound_freq	sound_amp
31.019989653082177	2.0	trials	1.0	False	False	False	0.0	0.0
39.07805419006622	2.0	trials	1.0	False	False	False	0.0	0.0
49.667801641999134	2.0	trials	1.0	False	False	False	0.0	0.0
56.65865754593941	2.0	trials	1.0	False	False	False	0.0	0.0
63.84045670433457	2.0	trials	1.0	False	False	False	0.0	0.0
72.70437089484834	2.0	trials	1.0	False	False	False	0.0	0.0
84.18368927341812	2.0	trials	1.0	False	False	False	0.0	0.0
92.25246736857068	2.0	trials	1.0	False	False	False	0.0	0.0
102.01217326143208	2.0	trials	1.0	False	False	False	0.0	0.0
113.37649368901569	2.0	trials	1.0	False	False	False	0.0	0.0
120.03600688669601	2.0	trials	1.0	False	False	False	0.0	0.0
130.77289296412064	2.0	trials	1.0	False	False	False	0.0	0.0
139.01101439806575	2.0	trials	1.0	False	False	False	0.0	0.0
147.36862656545483	2.0	trials	1.0	False	False	False	0.0	0.0
155.01033112813204	2.0	trials	1.0	False	False	False	0.0	0.0
163.121877056296	2.0	trials	1.0	False	False	False	0.0	0.0
170.15532799392236	2.0	trials	1.0	False	False	False	0.0	0.0
176.6700353570025	2.0	trials	1.0	False	False	False	0.0	0.0
184.45222577114745	2.0	trials	1.0	False	False	False	0.0	0.0
194.0592634601076	2.0	trials	1.0	False	False	False	0.0	0.0
204.0165653814478	2.0	trials	1.0	False	False	False	0.0	0.0
210.65586105806824	2.0	trials	1.0	False	False	False	0.0	0.0
217.44609694533696	2.0	trials	1.0	False	False	False	0.0	0.0
223.95199154282685	2.0	trials	1.0	False	False	False	0.0	0.0
232.68820703194504	2.0	trials	1.0	False	False	False	0.0	0.0
244.27880817600706	2.0	trials	1.0	False	False	False	0.0	0.0
254.59233590645024	1.9999999999999716	trials	1.0	False	False	False	0.0	0.0
262.2724883190064	2.0	trials	1.0	False	False	False	0.0	0.0
268.90936480507264	2.0	trials	1.0	False	False	False	0.0	0.0
279.87097640504805	2.0	trials	1.0	False	False	False	0.0	0.0
291.02629604868304	2.0	trials	1.0	False	False	False	0.0	0.0
301.2203330456823	2.0	trials	1.0	False	False	False	0.0	0.0
311.5202960290896	2.0	trials	1.0	False	False	False	0.0	0.0
321.569699990814	2.0	trials	1.0	False	False	False	0.0	0.0
329.85620523584265	2.0	trials	1.0	False	False	False	0.0	0.0
340.20584802527327	2.0	trials	1.0	False	False	False	0.0	0.0
351.02014820043166	2.0	trials	1.0	False	False	False	0.0	0.0
358.79145225708277	2.0	trials	1.0	False	False	False	0.0	0.0
367.11597335367713	2.0	trials	1.0	False	False	False	0.0	0.0
374.54608514252635	2.0	trials	1.0	False	False	False	0.0	0.0
381.67794529591015	2.0	trials	1.0	False	False	False	0.0	0.0
392.4437752603223	2.0	trials	1.0	False	False	False	0.0	0.0
403.5651398365361	2.0	trials	1.0	False	False	False	0.0	0.0
413.54576966679184	2.0	trials	1.0	False	False	False	0.0	0.0
422.66603165638594	2.0	trials	1.0	False	False	False	0.0	0.0
430.82941738213947	2.0	trials	1.0	False	False	False	0.0	0.0
439.97922805635966	2.0	trials	1.0	False	False	False	0.0	0.0
447.79295434737145	2.0	trials	1.0	False	False	False	0.0	0.0
453.9558422841439	2.0	trials	1.0	False	False	False	0.0	0.0
462.37894539582106	2.0	trials	1.0	False	False	False	0.0	0.0
469.7579085843818	2.0	trials	1.0	False	False	False	0.0	0.0
477.1391181641715	2.0	trials	1.0	False	False	False	0.0	0.0
484.30761177451876	2.0	trials	1.0	False	False	False	0.0	0.0
490.76935614439486	2.0	trials	1.0	False	False	False	0.0	0.0
500.45346233243816	2.0	trials	1.0	False	False	False	0.0	0.0
511.27882166441566	2.0	trials	1.0	False	False	False	0.0	0.0
518.1110477877319	2.0	trials	1.0	False	False	False	0.0	0.0
524.9949409093124	2.0	trials	1.0	False	False	False	0.0	0.0
534.8759519285333	2.0	trials	1.0	False	False	False	0.0	0.0
541.5293307501655	2.0	trials	1.0	False	False	False	0.0	0.0
553.2215378975031	2.0	trials	1.0	False	False	False	0.0	0.0
562.7900413369217	2.0	trials	1.0	False	False	False	0.0	0.0
571.8914682000583	2.0	trials	1.0	False	False	False	0.0	0.0
