onset	duration	nwb_table	Block	sound	sound_puretone	sound_freq	sound_amp	valve	lick
309.2225036148202	2.0	trials	False	True	True	10000.0	3.0	False	True
314.976514944175	2.0	trials	False	True	True	10000.0	3.0	False	False
321.40980667762284	2.0	trials	False	True	True	10000.0	3.0	False	False
330.42102888892947	2.0	trials	False	True	True	10000.0	3.0	False	False
340.7708534025274	2.0	trials	False	True	True	10000.0	3.0	False	False
350.3592306760754	2.0	trials	False	True	True	10000.0	3.0	False	False
355.4173727133206	2.0	trials	False	True	True	10000.0	3.0	False	False
364.195745689187	2.0	trials	False	True	True	10000.0	3.0	False	False
373.1836397767204	2.0	trials	False	True	True	10000.0	3.0	False	False
378.65546720887744	2.0	trials	False	True	True	10000.0	3.0	False	True
388.4836057545392	2.0	trials	False	True	True	10000.0	3.0	False	False
394.7958504457415	2.0	trials	False	True	True	10000.0	3.0	False	False
400.2557546146368	2.0	trials	False	True	True	10000.0	3.0	False	False
410.70433485220815	2.0	trials	False	True	True	10000.0	3.0	False	False
416.7617845915317	2.0	trials	False	True	True	10000.0	3.0	False	False
421.6702810347944	2.0	trials	False	True	True	10000.0	3.0	False	False
432.6696641947893	2.0	trials	False	True	True	10000.0	3.0	False	False
443.48639678568543	2.0	trials	False	True	True	10000.0	3.0	False	False
450.0085081903884	2.0	trials	False	True	True	10000.0	3.0	False	False
453.92262175770276	2.0	trials	False	True	True	10000.0	3.0	False	False
460.89211473610123	2.0	trials	False	True	True	10000.0	3.0	False	False
468.88571234814447	2.0	trials	False	True	True	10000.0	3.0	False	False
479.16857650646733	2.0	trials	False	True	True	10000.0	3.0	False	True
486.94876498621477	2.0	trials	False	True	True	10000.0	3.0	False	False
490.8752338190831	2.0	trials	False	True	True	10000.0	3.0	False	False
500.6492856777743	2.0	trials	False	True	True	10000.0	3.0	False	False
508.5152698127322	2.0	trials	False	True	True	10000.0	3.0	False	False
517.1671525174726	2.0	trials	False	True	True	10000.0	3.0	False	False
527.0555121826526	2.0	trials	False	True	True	10000.0	3.0	False	False
534.7176776361991	2.0	trials	False	True	True	10000.0	3.0	False	False
538.8453731367262	2.0	trials	False	True	True	10000.0	3.0	False	False
542.2437623677351	2.0	trials	False	True	True	10000.0	3.0	False	False
553.371709409858	2.0	trials	False	True	True	10000.0	3.0	False	False
562.3179584764333	2.0	trials	False	True	True	10000.0	3.0	False	False
570.0579707430156	2.0	trials	False	True	True	10000.0	3.0	False	False
574.684110488164	2.0	trials	False	True	True	10000.0	3.0	False	False
581.477778533679	2.0	trials	False	True	True	10000.0	3.0	False	False
589.6731212161316	2.0	trials	False	True	True	10000.0	3.0	False	False
595.282238976717	2.0	trials	False	True	True	10000.0	3.0	False	False
600.7184694200054	2.0	trials	False	True	True	10000.0	3.0	False	False
606.4005955679553	2.0	trials	False	True	True	10000.0	3.0	False	False
614.1527902991749	2.0	trials	False	True	True	10000.0	3.0	False	False
620.3915946007206	2.0	trials	True	True	True	10000.0	3.0	True	False
631.5287000914359	2.0	trials	True	True	True	10000.0	3.0	True	True
647.4837543449904	2.0	trials	True	True	True	10000.0	3.0	True	True
662.3633820925991	2.0	trials	True	True	True	10000.0	3.0	True	True
698.2616493598879	2.0	trials	True	True	True	10000.0	3.0	True	True
716.561612054944	2.0	trials	True	True	True	10000.0	3.0	True	True
770.0765007916502	2.0	trials	True	True	True	10000.0	3.0	True	True
806.9712245458898	2.0	trials	True	True	True	10000.0	3.0	True	True
836.8632775456974	2.0	trials	True	True	True	10000.0	3.0	True	True
849.8722489680684	2.0	trials	True	True	True	10000.0	3.0	True	True
861.7522256002732	2.0	trials	True	True	True	10000.0	3.0	True	True
892.1962911289226	2.0	trials	True	True	True	10000.0	3.0	True	True
926.2046347687459	2.0	trials	True	True	True	10000.0	3.0	True	True
942.693384653957	2.0	trials	False	True	True	10000.0	3.0	False	True
955.2636145484744	2.0	trials	False	True	True	10000.0	3.0	False	True
963.8670265960416	2.0	trials	False	True	True	10000.0	3.0	False	True
968.6012533146724	2.0	trials	False	True	True	10000.0	3.0	False	True
977.7474330420301	2.0	trials	False	True	True	10000.0	3.0	False	True
983.7390456320381	2.0	trials	False	True	True	10000.0	3.0	False	True
989.841250808823	2.0	trials	False	True	True	10000.0	3.0	False	False
998.1875350921341	2.0	trials	False	True	True	10000.0	3.0	False	True
1004.0914512168464	2.0	trials	False	True	True	10000.0	3.0	False	True
1014.8260169717857	2.0	trials	False	True	True	10000.0	3.0	False	False
1019.3977244281301	2.0	trials	False	True	True	10000.0	3.0	False	True
1027.6306513099948	2.0	trials	False	True	True	10000.0	3.0	False	False
