onset	duration	nwb_table	Block	sound	sound_puretone	sound_freq	sound_amp
5.360765803329408	2.0	trials	1.0	True	True	10000.0	False
13.01740761406406	2.0	trials	1.0	True	True	10000.0	False
19.610890952692706	2.0	trials	1.0	True	True	10000.0	False
24.861537316638582	2.0	trials	1.0	True	True	10000.0	False
32.188993123413546	2.0	trials	1.0	True	True	10000.0	False
38.9819752765154	2.0	trials	1.0	True	True	10000.0	False
46.06725040898616	2.0	trials	1.0	True	True	10000.0	False
53.801566292571145	2.0	trials	1.0	True	True	10000.0	False
59.14733963561403	2.0	trials	1.0	True	True	10000.0	False
66.0279319220532	2.0	trials	1.0	True	True	10000.0	False
72.30389332772859	2.0	trials	1.0	True	True	10000.0	False
79.86368014884677	2.0	trials	1.0	True	True	10000.0	False
86.03181369810703	2.0	trials	1.0	True	True	10000.0	False
92.52377641871662	2.0	trials	1.0	True	True	10000.0	False
99.5138381715644	2.0	trials	1.0	True	True	10000.0	False
106.6561376511778	2.0	trials	1.0	True	True	10000.0	False
113.84250139903779	2.0	trials	1.0	True	True	10000.0	False
121.67963390853141	2.0	trials	1.0	True	True	10000.0	False
129.25773764115598	2.0	trials	1.0	True	True	10000.0	False
135.2878895504363	2.0	trials	1.0	True	True	10000.0	False
141.43269495768368	2.0	trials	1.0	True	True	10000.0	False
147.61854061476856	2.0	trials	1.0	True	True	10000.0	False
155.57369624274224	2.0	trials	1.0	True	True	10000.0	False
161.17245032583605	2.0	trials	1.0	True	True	10000.0	False
168.37695818415048	2.0	trials	1.0	True	True	10000.0	False
175.15084582101213	2.0	trials	1.0	True	True	10000.0	False
181.82952007825082	2.0	trials	1.0	True	True	10000.0	False
187.88973937056997	2.0	trials	1.0	True	True	10000.0	False
194.95315516996942	2.0	trials	1.0	True	True	10000.0	False
201.24535987452785	2.0	trials	1.0	True	True	10000.0	False
209.06339786778133	2.0	trials	1.0	True	True	10000.0	False
216.79278892138584	2.0	trials	1.0	True	True	10000.0	False
222.17372727849997	2.0	trials	1.0	True	True	10000.0	False
227.92178147047628	2.0	trials	1.0	True	True	10000.0	False
235.95175995394314	2.0	trials	1.0	True	True	10000.0	False
243.90613797718308	2.0	trials	1.0	True	True	10000.0	False
249.23428561292732	2.0	trials	1.0	True	True	10000.0	False
256.6402794978124	2.0	trials	1.0	True	True	10000.0	False
262.85126770795557	2.0	trials	1.0	True	True	10000.0	False
270.34841414774286	2.0	trials	1.0	True	True	10000.0	False
276.33035456352985	2.0	trials	1.0	True	True	10000.0	False
282.46392790240066	2.0	trials	1.0	True	True	10000.0	False
289.47040575518344	2.0	trials	1.0	True	True	10000.0	False
295.05067012571885	2.0	trials	1.0	True	True	10000.0	False
302.55732062336324	2.0	trials	1.0	True	True	10000.0	False
309.54815998094483	2.0	trials	1.0	True	True	10000.0	False
317.4930339463276	2.0	trials	1.0	True	True	10000.0	False
324.14725685471575	2.0	trials	1.0	True	True	10000.0	False
332.14941436881907	2.0	trials	1.0	True	True	10000.0	False
337.5746761957578	2.0	trials	1.0	True	True	10000.0	False
343.39340601798045	2.0	trials	1.0	True	True	10000.0	False
348.71732002795204	2.0	trials	1.0	True	True	10000.0	False
353.86756898071656	2.0	trials	1.0	True	True	10000.0	False
361.22180895054333	2.0	trials	1.0	True	True	10000.0	False
367.48964870677725	2.0	trials	1.0	True	True	10000.0	False
373.8921004824781	2.0	trials	1.0	True	True	10000.0	False
381.3592659397524	2.0	trials	1.0	True	True	10000.0	False
387.09591526230025	2.0	trials	1.0	True	True	10000.0	False
393.3151115224109	2.0	trials	1.0	True	True	10000.0	False
401.26456471567036	2.0	trials	1.0	True	True	10000.0	False
407.14412050817856	2.0	trials	1.0	True	True	10000.0	False
414.99213948394487	2.0	trials	1.0	True	True	10000.0	False
422.3620179489729	2.0	trials	1.0	True	True	10000.0	False
429.82590018626036	2.0	trials	1.0	True	True	10000.0	False
437.4146311835797	2.0	trials	1.0	True	True	10000.0	False
445.4069390377221	2.0	trials	1.0	True	True	10000.0	False
452.19871158346024	2.0	trials	1.0	True	True	10000.0	False
460.06858989229795	2.0	trials	1.0	True	True	10000.0	False
466.220998545831	2.0	trials	1.0	True	True	10000.0	False
472.66518177557714	2.0	trials	1.0	True	True	10000.0	False
477.8981160316984	2.0	trials	1.0	True	True	10000.0	False
484.2110568624905	2.0	trials	1.0	True	True	10000.0	False
490.34108777979645	2.0	trials	1.0	True	True	10000.0	False
496.5336726779073	2.0	trials	1.0	True	True	10000.0	False
502.7317008091544	2.0	trials	1.0	True	True	10000.0	False
508.0671060890804	2.0	trials	1.0	True	True	10000.0	False
515.5855934587831	2.0	trials	1.0	True	True	10000.0	False
520.8285501759174	2.0	trials	1.0	True	True	10000.0	False
525.9822551497208	2.0	trials	1.0	True	True	10000.0	False
532.5581127810509	2.0	trials	1.0	True	True	10000.0	True
538.995643170297	2.0	trials	1.0	True	True	10000.0	True
546.3733840831886	2.0	trials	1.0	True	True	10000.0	True
553.2581235948745	2.0	trials	1.0	True	True	10000.0	True
558.5107571709178	2.0	trials	1.0	True	True	10000.0	True
564.6826059427949	2.0	trials	1.0	True	True	10000.0	True
571.7760027247072	2.0	trials	1.0	True	True	10000.0	True
577.2963915307429	2.0	trials	1.0	True	True	10000.0	True
583.6730959497037	2.0	trials	1.0	True	True	10000.0	True
588.8266281224551	2.0	trials	1.0	True	True	10000.0	True
595.3717271665384	2.0	trials	1.0	True	True	10000.0	True
600.4666797826798	2.0	trials	1.0	True	True	10000.0	True
605.548845120977	2.0	trials	1.0	True	True	10000.0	True
613.1037071121146	2.0	trials	1.0	True	True	10000.0	True
618.8994543944284	2.0	trials	1.0	True	True	10000.0	True
626.2851441557095	2.0	trials	1.0	True	True	10000.0	True
632.2632829483538	2.0	trials	1.0	True	True	10000.0	True
639.7625894012904	2.0	trials	1.0	True	True	10000.0	True
647.7193002387316	2.0	trials	1.0	True	True	10000.0	True
652.8114016375158	2.0	trials	1.0	True	True	10000.0	True
657.9732282607608	2.0	trials	1.0	True	True	10000.0	True
664.9569827752124	2.0	trials	1.0	True	True	10000.0	True
670.195965068152	2.0	trials	1.0	True	True	10000.0	True
677.0282594605717	2.0	trials	1.0	True	True	10000.0	True
684.991450337461	2.0	trials	1.0	True	True	10000.0	True
690.0780221025828	2.0	trials	1.0	True	True	10000.0	True
696.9664768368856	2.0	trials	1.0	True	True	10000.0	True
702.3811977996554	2.0	trials	1.0	True	True	10000.0	True
710.1617379646364	2.0	trials	1.0	True	True	10000.0	True
715.2981628332451	2.0	trials	1.0	True	True	10000.0	True
722.9042603362851	2.0	trials	1.0	True	True	10000.0	True
728.1490314644647	2.0	trials	1.0	True	True	10000.0	True
734.4136744012376	2.0	trials	1.0	True	True	10000.0	True
742.3442922798348	2.0	trials	1.0	True	True	10000.0	True
748.046554193045	2.0	trials	1.0	True	True	10000.0	True
753.3743562266853	2.0	trials	1.0	True	True	10000.0	True
759.4515964226214	2.0	trials	1.0	True	True	10000.0	True
765.8541345988482	2.0	trials	1.0	True	True	10000.0	True
773.7031039804003	2.0	trials	1.0	True	True	10000.0	True
780.2612495039057	2.0	trials	1.0	True	True	10000.0	True
787.0515532407022	2.0	trials	1.0	True	True	10000.0	True
794.2932133251854	2.0	trials	1.0	True	True	10000.0	True
801.7819789139533	2.0	trials	1.0	True	True	10000.0	True
807.685899654786	2.0	trials	1.0	True	True	10000.0	True
814.6636061324197	2.0	trials	1.0	True	True	10000.0	True
821.5580225030144	2.0	trials	1.0	True	True	10000.0	True
827.0840273432384	2.0	trials	1.0	True	True	10000.0	True
834.3619756486305	2.0	trials	1.0	True	True	10000.0	True
839.6498606392711	2.0	trials	1.0	True	True	10000.0	True
846.7521566753586	2.0	trials	1.0	True	True	10000.0	True
853.2080903766373	2.0	trials	1.0	True	True	10000.0	True
860.5916201247691	2.0	trials	1.0	True	True	10000.0	True
865.7772932931829	2.0	trials	1.0	True	True	10000.0	True
872.0062528127286	2.0	trials	1.0	True	True	10000.0	True
877.10077342624	2.0	trials	1.0	True	True	10000.0	True
882.2604400363356	2.0	trials	1.0	True	True	10000.0	True
889.8089083885511	2.0	trials	1.0	True	True	10000.0	True
895.7255300067021	2.0	trials	1.0	True	True	10000.0	True
903.2913648646384	2.0	trials	1.0	True	True	10000.0	True
911.2167987116771	2.0	trials	1.0	True	True	10000.0	True
918.105080644928	2.0	trials	1.0	True	True	10000.0	True
925.1081024766718	2.0	trials	1.0	True	True	10000.0	True
931.4631203636131	2.0	trials	1.0	True	True	10000.0	True
938.9010824431084	2.0	trials	1.0	True	True	10000.0	True
946.8048297581278	2.0	trials	1.0	True	True	10000.0	True
953.829538121891	2.0	trials	1.0	True	True	10000.0	True
959.7397661011197	2.0	trials	1.0	True	True	10000.0	True
966.0166779125809	2.0	trials	1.0	True	True	10000.0	True
972.3937279336457	2.0	trials	1.0	True	True	10000.0	True
980.1359062650941	2.0	trials	1.0	True	True	10000.0	True
987.874110172348	2.0	trials	1.0	True	True	10000.0	True
994.9351931575461	2.0	trials	1.0	True	True	10000.0	True
1001.255564433572	2.0	trials	1.0	True	True	10000.0	True
1007.8340140806812	2.0	trials	1.0	True	True	10000.0	True
1015.7445870372526	2.0	trials	1.0	True	True	10000.0	True
1023.0885453444884	2.0000000000001137	trials	1.0	True	True	10000.0	True
1029.1457406183986	2.0	trials	1.0	True	True	10000.0	True
1035.8340917345463	2.0	trials	1.0	True	True	10000.0	True
1043.3265725459312	2.0	trials	1.0	True	True	10000.0	True
1048.481487127098	2.0	trials	1.0	True	True	10000.0	True
1055.5144899413547	2.0	trials	1.0	True	True	10000.0	True
1062.2709246719699	2.0	trials	1.0	True	True	10000.0	True
1067.8139504158105	2.0	trials	1.0	True	True	10000.0	True
1075.097082752761	2.0	trials	1.0	True	True	10000.0	True
1082.4173673158803	2.0	trials	1.0	True	True	10000.0	True
1087.7514765879166	2.0	trials	1.0	True	True	10000.0	True
1093.7271097653077	2.0	trials	1.0	True	True	10000.0	True
1100.3828014826372	2.0	trials	1.0	True	True	10000.0	True
1108.1816585591246	2.0	trials	1.0	True	True	10000.0	True
1114.3318207989823	2.0	trials	1.0	True	True	10000.0	True
1121.364737212713	2.0	trials	1.0	True	True	10000.0	True
1127.2023887501239	2.0	trials	1.0	True	True	10000.0	True
1132.5614677741669	2.0	trials	1.0	True	True	10000.0	True
1137.8533271890021	2.0	trials	1.0	True	True	10000.0	True
1143.402919372817	2.0	trials	1.0	True	True	10000.0	True
1150.4239989144892	2.0	trials	1.0	True	True	10000.0	True
1155.4980426033449	2.0	trials	1.0	True	True	10000.0	True
1161.286013838321	2.0	trials	1.0	True	True	10000.0	True
1168.7343439809333	2.0	trials	1.0	True	True	10000.0	True
1174.0034800574374	2.0	trials	1.0	True	True	10000.0	True
1180.3506354965152	2.0	trials	1.0	True	True	10000.0	True
1186.0689679075565	2.0	trials	1.0	True	True	10000.0	True
1192.896769472626	2.0	trials	1.0	True	True	10000.0	True
1198.7841877129974	2.0	trials	1.0	True	True	10000.0	True
1204.8329157353621	2.0	trials	1.0	True	True	10000.0	True
1212.157261123202	2.0	trials	1.0	True	True	10000.0	True
1219.6172553368208	2.0	trials	1.0	True	True	10000.0	True
1227.1877558231597	2.0	trials	1.0	True	True	10000.0	True
1233.3931279991145	2.0	trials	1.0	True	True	10000.0	True
1240.2446897088264	2.0	trials	1.0	True	True	10000.0	True
1245.6391065479925	2.0	trials	1.0	True	True	10000.0	True
1251.751598158526	2.0	trials	1.0	True	True	10000.0	True
1259.6117132079285	2.0	trials	1.0	True	True	10000.0	True
1266.7936705289637	2.0	trials	1.0	True	True	10000.0	True
1273.3876722707482	2.0	trials	1.0	True	True	10000.0	True
1280.16821274811	2.0	trials	1.0	True	True	10000.0	True
1286.1259610166242	2.0	trials	1.0	True	True	10000.0	True
1292.8160401432915	2.0	trials	1.0	True	True	10000.0	True
1300.25028700017	2.0	trials	1.0	True	True	10000.0	True
1307.4158282212702	2.0	trials	1.0	True	True	10000.0	True
1314.662413135734	2.0	trials	1.0	True	True	10000.0	True
1319.9962632061922	2.0	trials	1.0	True	True	10000.0	True
1327.964724515166	2.0	trials	1.0	True	True	10000.0	True
1335.9820885218408	2.0	trials	1.0	True	True	10000.0	True
1343.0548355780452	2.0	trials	1.0	True	True	10000.0	True
1349.1147956687867	2.0	trials	1.0	True	True	10000.0	True
1356.7287556196902	2.0	trials	1.0	True	True	10000.0	True
1363.0588901551512	2.0	trials	1.0	True	True	10000.0	True
1368.1669756512404	2.0	trials	1.0	True	True	10000.0	True
1375.2280586364386	2.0	trials	1.0	True	True	10000.0	True
1381.2773050619592	2.0	trials	1.0	True	True	10000.0	True
1387.6178940610628	2.0	trials	1.0	True	True	10000.0	True
1395.0786658794152	2.0	trials	1.0	True	True	10000.0	True
1402.0612107865034	2.0	trials	1.0	True	True	10000.0	True
1407.9577010821024	2.0	trials	1.0	True	True	10000.0	True
1415.193831532923	2.0	trials	1.0	True	True	10000.0	True
1420.894365435614	2.0	trials	1.0	True	True	10000.0	True
1425.9817148054694	2.0	trials	1.0	True	True	10000.0	True
1432.6437137611954	2.0	trials	1.0	True	True	10000.0	True
1438.498472602749	2.0	trials	1.0	True	True	10000.0	True
1445.0803782708972	2.0	trials	1.0	True	True	10000.0	True
1451.9804106756806	2.0	trials	1.0	True	True	10000.0	True
1458.1482850233629	2.0	trials	1.0	True	True	10000.0	True
1464.0723370867474	2.0	trials	1.0	True	True	10000.0	True
1470.4019532190528	2.0	trials	1.0	True	True	10000.0	True
1476.2588720737554	2.0	trials	1.0	True	True	10000.0	True
1483.0669743189028	2.0	trials	1.0	True	True	10000.0	True
1489.5242904285972	2.0	trials	1.0	True	True	10000.0	True
1495.8362808536033	2.0	trials	1.0	True	True	10000.0	True
1501.4388365598402	2.0	trials	1.0	True	True	10000.0	True
1508.053574427858	2.0	trials	1.0	True	True	10000.0	True
1514.0870095571256	2.0	trials	1.0	True	True	10000.0	True
1519.499311305168	2.0	trials	1.0	True	True	10000.0	True
1525.205374841521	2.0	trials	1.0	True	True	10000.0	True
1530.4911862195386	2.0	trials	1.0	True	True	10000.0	True
1537.3975258627174	2.0	trials	1.0	True	True	10000.0	True
1543.8474115271779	2.0	trials	1.0	True	True	10000.0	True
1551.7616997063662	2.0	trials	1.0	True	True	10000.0	True
1558.0501027877817	2.0	trials	1.0	True	True	10000.0	True
1564.146437499958	2.0	trials	1.0	True	True	10000.0	True
1571.69991708268	2.0	trials	1.0	True	True	10000.0	True
1577.6703662285124	2.0	trials	1.0	True	True	10000.0	True
1585.4522888019092	2.0	trials	1.0	True	True	10000.0	True
1590.9247253160293	2.0	trials	1.0	True	True	10000.0	True
1598.6242217876468	2.0	trials	1.0	True	True	10000.0	True
1604.6281943375573	2.0	trials	1.0	True	True	10000.0	True
1611.6067648204505	2.0	trials	1.0	True	True	10000.0	True
1619.35257197399	2.0	trials	1.0	True	True	10000.0	True
1624.7109597938252	2.0	trials	1.0	True	True	10000.0	True
1629.8290677509272	2.0	trials	1.0	True	True	10000.0	True
1635.6846041972149	2.0	trials	1.0	True	True	10000.0	True
1642.1049408817923	2.0	trials	1.0	True	True	10000.0	True
1649.9031931545978	2.0	trials	1.0	True	True	10000.0	True
1655.3172229131596	2.0	trials	1.0	True	True	10000.0	True
1661.9417240406128	2.0	trials	1.0	True	True	10000.0	True
1669.0217287409994	2.0	trials	1.0	True	True	10000.0	True
1676.6533143992017	2.0	trials	1.0	True	True	10000.0	True
