onset	duration	nwb_table	Block	sound	sound_puretone	sound_freq	sound_amp	valve	lick
210.04068309298898	2.0	trials	1.0	False	False	0.0	False	False	False
220.30210180909015	2.0	trials	1.0	True	True	10000.0	True	True	True
230.58693481091095	2.0	trials	1.0	True	True	10000.0	True	True	True
243.55196913121392	2.0	trials	1.0	True	True	10000.0	True	False	False
254.77466955549448	2.0	trials	1.0	False	False	0.0	False	False	False
267.3024356100149	2.0	trials	1.0	False	False	0.0	False	False	False
277.470024384081	2.0	trials	1.0	True	True	10000.0	True	True	True
286.7162480551428	2.0	trials	1.0	False	False	0.0	False	False	False
293.6705501126081	2.0	trials	1.0	True	True	10000.0	True	True	True
305.3226564410457	2.0	trials	1.0	True	True	10000.0	True	True	True
312.0838554410078	2.0	trials	1.0	True	True	10000.0	True	True	True
323.9456535459825	2.0	trials	1.0	True	True	10000.0	True	True	True
332.96620151852153	2.0	trials	1.0	False	False	0.0	False	False	False
341.064433992695	2.0	trials	1.0	False	False	0.0	False	False	True
350.53788855468906	2.0	trials	1.0	True	True	10000.0	True	True	True
356.8741744285657	2.0	trials	1.0	False	False	0.0	False	False	True
362.6402230856543	2.0	trials	1.0	False	False	0.0	False	False	False
374.2035106475983	2.0	trials	1.0	True	True	10000.0	True	True	False
380.0820515556351	2.0	trials	1.0	True	True	10000.0	True	True	False
390.30605925433184	2.0	trials	1.0	True	True	10000.0	True	True	True
400.36763574582227	2.0	trials	1.0	False	False	0.0	False	False	False
409.6941246251259	2.0	trials	1.0	False	False	0.0	False	False	True
417.6839256285313	2.0	trials	1.0	True	True	10000.0	True	True	True
426.8835799268888	2.0	trials	1.0	False	False	0.0	False	False	False
437.95050191149227	2.0	trials	1.0	False	False	0.0	False	False	True
448.3567263208263	2.0	trials	1.0	True	True	10000.0	True	True	True
454.50595710768084	2.0	trials	1.0	True	True	10000.0	True	True	True
466.66185937719285	2.0	trials	1.0	False	False	0.0	False	False	False
473.64173570983536	2.0	trials	1.0	True	True	10000.0	True	True	True
482.94576069878076	2.0	trials	1.0	False	False	0.0	False	False	True
490.4698679751425	2.0	trials	1.0	False	False	0.0	False	False	False
497.69365031732934	2.0	trials	1.0	False	False	0.0	False	False	False
507.67167841660256	2.0	trials	1.0	True	True	10000.0	True	True	True
514.1640019288911	2.0	trials	1.0	True	True	10000.0	True	True	True
522.4615582302056	2.0	trials	1.0	True	True	10000.0	True	True	True
528.4076636084739	2.0	trials	1.0	False	False	0.0	False	False	False
540.5817097894293	2.0	trials	1.0	False	False	0.0	False	False	False
548.6096130068655	2.0	trials	1.0	True	True	10000.0	True	True	True
556.6979959291127	2.0	trials	1.0	True	True	10000.0	True	True	True
566.9398019409394	2.0	trials	1.0	True	True	10000.0	True	True	True
576.8937245578666	2.0	trials	1.0	False	False	0.0	False	False	False
585.8095562415045	2.0	trials	1.0	True	True	10000.0	True	True	True
595.5538734814728	2.0	trials	1.0	True	True	10000.0	True	True	True
607.9078035844514	2.0	trials	1.0	False	False	0.0	False	False	False
617.7396435972388	2.0	trials	1.0	False	False	0.0	False	False	False
625.667409703424	2.0	trials	1.0	True	True	10000.0	True	True	True
633.6724170326105	2.0	trials	1.0	True	True	10000.0	True	True	True
646.9763104990108	2.0	trials	1.0	False	False	0.0	False	False	False
655.8358096575963	2.0	trials	1.0	True	True	10000.0	True	True	True
665.4178684895151	2.0	trials	1.0	False	False	0.0	False	False	False
674.6164859929329	2.0	trials	1.0	False	False	0.0	False	False	False
688.236688315494	2.0	trials	1.0	True	True	10000.0	True	True	True
695.873547041539	2.0	trials	1.0	True	True	10000.0	True	True	True
705.4075677079222	2.0	trials	1.0	True	True	10000.0	True	True	True
711.443874245937	2.0	trials	1.0	False	False	0.0	False	False	False
720.151482945869	2.0	trials	1.0	True	True	10000.0	True	True	True
728.6384271228196	2.0	trials	1.0	True	True	10000.0	True	True	True
735.0478070399391	2.0	trials	1.0	False	False	0.0	False	False	False
744.4009933889379	2.0	trials	1.0	True	True	10000.0	True	True	True
756.5576732546547	2.0	trials	1.0	False	False	0.0	False	False	False
765.1673912323713	2.0	trials	1.0	False	False	0.0	False	False	True
771.1819250766544	2.0	trials	1.0	True	True	10000.0	True	True	True
779.3455620316018	2.0	trials	1.0	True	True	10000.0	True	True	True
790.5060547595056	2.0	trials	1.0	True	True	10000.0	True	True	True
800.1178350463597	2.0	trials	1.0	False	False	0.0	False	False	False
810.2759198668126	2.0	trials	1.0	False	False	0.0	False	False	False
819.5993847608756	2.0	trials	1.0	False	False	0.0	False	False	False
827.0221453318902	2.0	trials	1.0	True	True	10000.0	True	True	True
835.380008538859	2.0	trials	1.0	True	True	10000.0	True	True	True
841.9856882978787	2.0	trials	1.0	True	True	10000.0	True	True	True
849.4316903554563	2.0	trials	1.0	False	False	0.0	False	False	False
859.2066794457216	2.0	trials	1.0	True	True	10000.0	True	True	True
867.6850700644204	2.0	trials	1.0	True	True	10000.0	True	True	True
873.4193236766943	2.0	trials	1.0	False	False	0.0	False	False	True
879.6715427608839	2.0	trials	1.0	True	True	10000.0	True	True	True
890.0053643236014	2.0	trials	1.0	True	True	10000.0	True	True	True
902.079964589932	2.0	trials	1.0	False	False	0.0	False	False	True
909.5634640644923	2.0	trials	1.0	False	False	0.0	False	False	False
918.8348300128398	2.0	trials	1.0	True	True	10000.0	True	True	True
935.5616155727998	2.0	trials	1.0	True	True	10000.0	True	True	True
941.4479324428836	2.0	trials	1.0	True	True	10000.0	True	True	True
948.2758319172942	2.0	trials	1.0	False	False	0.0	False	False	False
960.639006775151	2.0	trials	1.0	True	True	10000.0	True	True	True
968.7237609151096	2.0	trials	1.0	False	False	0.0	False	False	False
976.0193413068646	2.0	trials	1.0	True	True	10000.0	True	True	True
988.3974632917672	2.0	trials	1.0	True	True	10000.0	True	True	True
997.1156127402521	2.0	trials	1.0	False	False	0.0	False	False	True
1001.7414461624995	2.0	trials	1.0	False	False	0.0	False	False	True
1008.2939901808642	2.0	trials	1.0	False	False	0.0	False	False	False
1016.6936707837306	2.0	trials	1.0	False	False	0.0	False	False	False
1026.3536620352768	2.0	trials	1.0	True	True	10000.0	True	True	True
1035.5365548154439	2.0	trials	1.0	True	True	10000.0	True	True	True
1043.568691612217	2.0	trials	1.0	False	False	0.0	False	False	False
1050.0924645710072	2.0	trials	1.0	True	True	10000.0	True	True	True
1055.837604530147	2.0	trials	1.0	False	False	0.0	False	False	False
1063.9462049537167	2.0	trials	1.0	True	True	10000.0	True	True	True
1073.0404517665465	2.0	trials	1.0	True	True	10000.0	True	True	True
1080.1202924112836	2.0	trials	1.0	True	True	10000.0	True	True	True
1091.1713168734796	2.0	trials	1.0	False	False	0.0	False	False	True
1101.1737096538336	2.0	trials	1.0	False	False	0.0	False	False	False
1108.3675113423499	2.0	trials	1.0	True	True	10000.0	True	False	False
1118.1538187773726	2.0	trials	1.0	True	True	10000.0	True	True	False
1125.7614744459518	2.0	trials	1.0	True	True	10000.0	True	True	True
1137.2067401839365	2.0	trials	1.0	False	False	0.0	False	False	False
1146.2814606920704	2.0	trials	1.0	True	True	10000.0	True	True	True
1160.1689833098953	2.0	trials	1.0	True	True	10000.0	True	False	False
1166.3341980187358	2.0	trials	1.0	True	True	10000.0	True	True	True
1172.3766389268098	2.0	trials	1.0	False	False	0.0	False	False	False
1183.5687539003718	2.0	trials	1.0	False	False	0.0	False	False	False
1194.3369925427878	2.0	trials	1.0	True	True	10000.0	True	True	True
1199.7926075150403	2.0	trials	1.0	True	True	10000.0	True	True	True
1209.4913921772438	2.0	trials	1.0	False	False	0.0	False	False	False
1215.485362921891	2.0	trials	1.0	True	True	10000.0	True	True	True
1221.745098769393	2.0	trials	1.0	False	False	0.0	False	False	False
1227.8456001940856	2.0	trials	1.0	False	False	0.0	False	False	False
1235.5317066797622	2.0	trials	1.0	True	True	10000.0	True	True	True
1242.1435208088415	2.0	trials	1.0	False	False	0.0	False	False	False
1251.209514959567	2.0	trials	1.0	True	True	10000.0	True	True	True
1261.6422640394394	2.0	trials	1.0	True	True	10000.0	True	True	True
1272.0113366301039	2.0	trials	1.0	True	True	10000.0	True	True	True
1278.947235577391	2.0	trials	1.0	True	True	10000.0	True	True	True
1287.1070709508933	2.0	trials	1.0	False	False	0.0	False	False	False
1294.4093041101776	2.0	trials	1.0	True	True	10000.0	True	True	True
1302.15563110193	2.0	trials	1.0	False	False	0.0	False	False	False
1312.637800740591	2.0	trials	1.0	False	False	0.0	False	False	False
1319.8611510848864	2.0	trials	1.0	True	True	10000.0	True	True	True
1330.6610983725388	2.0	trials	1.0	True	True	10000.0	True	True	True
1339.1267018536491	2.0	trials	1.0	True	True	10000.0	True	True	True
1345.7035241535166	2.0	trials	1.0	True	True	10000.0	True	True	True
1351.6035785565505	2.0	trials	1.0	False	False	0.0	False	False	False
1362.9892285855071	2.0	trials	1.0	False	False	0.0	False	False	False
1368.6522025456823	2.0	trials	1.0	True	True	10000.0	True	True	True
1376.5492104019922	2.0	trials	1.0	True	True	10000.0	True	True	True
1382.7411225805274	2.0	trials	1.0	True	True	10000.0	True	True	True
1391.7114723980735	2.0	trials	1.0	False	False	0.0	False	False	False
1400.5791795165976	2.0	trials	1.0	False	False	0.0	False	False	False
1407.5212128339442	2.0	trials	1.0	True	True	10000.0	True	True	True
1413.299357431995	2.0	trials	1.0	True	True	10000.0	True	True	True
