onset	duration	nwb_table	sound	match_mismatch	sound_freq1	sound_amp1	sound_freq2	sound_amp2	valve	lick	perf
57.52227378826912	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	False	1.0
66.00654452150417	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
75.31810012363262	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	True	2.0
82.87244218387553	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
90.55854501958187	2.0	trials	False	False	0.0	0.0	0.0	0.0	False	False	3.0
103.04074008215746	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	True	3.0
115.52630476456456	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	3.0
128.00521660781712	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	1.0
135.74514696031935	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
143.21118770087463	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
154.4170744518791	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	3.0
166.91724082022282	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	True	3.0
179.414210369752	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	3.0
191.91791915894424	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	1.0
199.41877930442524	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
210.2301613336159	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	3.0
222.71019638347894	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	4.0
230.26402004067086	2.0	trials	True	False	12000.0	3.0	12000.0	3.0	False	False	2.0
237.83097657515484	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	0.0
245.38652824251682	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	False	0.0
252.95503998615376	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	False	2.0
260.5108508550412	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	0.0
268.0648473132501	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	False	2.0
275.62031258010353	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	2.0
