onset	duration	nwb_table	Block	sound	sound_puretone	sound_freq	sound_amp	valve	lick
36.420057781257206	2.0	trials	2.0	True	True	10000.0	True	False	False
47.742384904925	2.0	trials	2.0	True	True	10000.0	True	False	False
58.95627965391078	2.0	trials	2.0	True	True	10000.0	True	False	False
69.0501673327748	2.0	trials	2.0	True	True	10000.0	True	False	False
76.32593647378793	2.0	trials	2.0	True	True	10000.0	True	False	False
86.76646215044015	2.0	trials	2.0	True	True	10000.0	True	False	False
97.70430794555422	2.0	trials	2.0	True	True	10000.0	True	False	False
107.77858275664711	2.0	trials	2.0	True	True	10000.0	True	False	False
116.35329398608191	2.0	trials	2.0	True	True	10000.0	True	False	False
124.52468862187882	2.0	trials	2.0	True	True	10000.0	True	False	False
133.72865322566344	2.0	trials	2.0	True	True	10000.0	True	False	False
146.472783662293	2.0	trials	2.0	True	True	10000.0	True	False	False
157.2428400776203	2.0	trials	2.0	True	True	10000.0	True	False	False
169.15346683412452	2.0	trials	2.0	True	True	10000.0	True	False	False
176.5937421435795	2.0	trials	2.0	True	True	10000.0	True	False	False
185.1496181079301	2.0	trials	2.0	True	True	10000.0	True	False	False
198.10992209153528	2.0	trials	2.0	True	True	10000.0	True	False	False
208.69966108378577	2.0	trials	2.0	True	True	10000.0	True	False	False
220.880115972666	2.0	trials	2.0	True	True	10000.0	True	False	False
229.8561565888721	2.0	trials	2.0	True	True	10000.0	True	False	False
240.9386364837612	2.0	trials	2.0	True	True	10000.0	True	False	False
250.19642847354336	2.0	trials	2.0	True	True	10000.0	True	False	False
261.2567898920033	2.0	trials	2.0	True	True	10000.0	True	False	False
271.43750987091147	2.0	trials	2.0	True	True	10000.0	True	False	False
282.51843456042667	2.0	trials	2.0	True	True	10000.0	True	False	False
291.88448612429374	2.0	trials	2.0	True	True	10000.0	True	False	False
348.12935247528196	2.0	trials	3.0	True	True	10000.0	True	False	True
368.4756723808519	2.0	trials	1.0	True	True	10000.0	True	True	True
413.9999896875828	2.0	trials	1.0	True	True	10000.0	True	True	True
429.20177661650695	2.0	trials	1.0	True	True	10000.0	True	True	True
452.16637116937824	2.0	trials	1.0	True	True	10000.0	True	True	True
465.47806516719197	2.0	trials	3.0	True	True	10000.0	True	False	True
481.6547066646713	2.0	trials	2.0	True	True	10000.0	True	False	False
495.1852526187158	2.0	trials	2.0	True	True	10000.0	True	False	False
506.77697587326685	2.0	trials	1.0	True	True	10000.0	True	True	True
519.9181156817402	2.0	trials	1.0	True	True	10000.0	True	True	True
