onset	duration	nwb_table	sound	match_mismatch	sound_freq1	sound_amp1	sound_freq2	sound_amp2	valve	lick	perf
43.60882403492216	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	3.0
56.10052233353605	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	True	3.0
68.57597733761794	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	False	1.0
76.13463892717063	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
83.64759465072639	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	3.0
96.13324491414218	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
103.65345827993566	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	3.0
116.14411977251558	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	False	1.0
123.70355896659373	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
131.2096026499231	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	3.0
143.71218741189352	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
151.1955077629787	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	True	3.0
163.67606039672756	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	False	1.0
171.16015835233821	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	True	3.0
183.6564358776021	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
191.1331897904722	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	False	1.0
198.6517615467119	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	False	5.0
211.13075897140985	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
218.60051444355076	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	2.0
226.1491535747752	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	2.0
233.7079015648307	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	False	1.0
241.61691719335775	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
249.135748151106	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	True	3.0
261.62727364871415	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
269.1096435942682	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	True	3.0
281.5893322229888	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	False	1.0
290.37946017937304	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	True	3.0
302.86148162167	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
310.32372025006475	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	3.0
322.80453208532214	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	2.0
330.3582688462135	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	False	1.0
338.18831441515425	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
345.6588474918206	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
353.14614226603595	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	True	3.0
365.640346179232	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
373.129800966018	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	3.0
385.61735204049603	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	True	3.0
398.11337036425147	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	True	3.0
410.60506866286534	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
418.16321184940097	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	3.0
430.6610445837158	2.0	trials	True	False	12000.0	3.0	12000.0	3.0	False	False	4.0
438.21149812549965	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	3.0
450.70302362310787	2.0	trials	True	False	12000.0	3.0	12000.0	3.0	False	False	4.0
458.2434547065635	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	2.0
465.7975370694661	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	False	4.0
473.3547298504707	2.0	trials	True	True	12000.0	3.0	12000.0	3.0	False	True	3.0
485.8382201013158	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	True	1.0
493.3084075759709	2.0	trials	True	False	12000.0	3.0	5000.0	3.0	False	False	1.0
