onset	duration	nwb_table	Block	sound	sound_puretone	sound_freq	sound_amp	valve	lick
32.901822663962285	2.0	trials	2.0	True	True	10000.0	True	False	False
42.642680153767984	2.0	trials	2.0	True	True	10000.0	True	False	False
55.24114153761253	2.0	trials	2.0	True	True	10000.0	True	False	False
62.81395601740683	2.000000000000007	trials	2.0	True	True	10000.0	True	False	False
75.05342410803821	2.0	trials	2.0	True	True	10000.0	True	False	False
83.5912436641015	2.0	trials	2.0	True	True	10000.0	True	False	False
96.12395441109041	2.0	trials	2.0	True	True	10000.0	True	False	False
108.49060375987095	2.0	trials	2.0	True	True	10000.0	True	False	False
119.02098729381184	2.0	trials	2.0	True	True	10000.0	True	False	False
131.27324263050716	2.0	trials	2.0	True	True	10000.0	True	False	False
142.2913559214127	2.0	trials	2.0	True	True	10000.0	True	False	False
152.4531557275925	2.0	trials	2.0	True	True	10000.0	True	False	False
161.63327519743353	2.0	trials	2.0	True	True	10000.0	True	False	False
171.65934011465114	2.0	trials	2.0	True	True	10000.0	True	False	False
181.99143493429017	2.0	trials	2.0	True	True	10000.0	True	False	False
192.2943264487292	2.0	trials	2.0	True	True	10000.0	True	False	False
202.2718343910285	2.0	trials	2.0	True	True	10000.0	True	False	False
210.14955556919801	2.0	trials	2.0	True	True	10000.0	True	False	False
219.5641654837515	2.0	trials	2.0	True	True	10000.0	True	False	False
232.51228892719502	2.0	trials	2.0	True	True	10000.0	True	False	False
241.0464796701861	2.0	trials	2.0	True	True	10000.0	True	False	False
251.8947299491886	2.0	trials	2.0	True	True	10000.0	True	False	False
264.62771661763793	2.0	trials	2.0	True	True	10000.0	True	False	False
273.23413802082786	2.0	trials	2.0	True	True	10000.0	True	False	False
284.13647489466825	2.0	trials	2.0	True	True	10000.0	True	False	False
291.84035864661763	2.0	trials	2.0	True	True	10000.0	True	False	False
303.3125055731032	2.0	trials	2.0	True	True	10000.0	True	False	False
313.4466572796853	2.0	trials	2.0	True	True	10000.0	True	False	False
322.4589873450932	2.0	trials	1.0	True	True	10000.0	True	True	False
335.3294369087295	2.0	trials	2.0	True	True	10000.0	True	False	False
347.11970978121053	2.0	trials	2.0	True	True	10000.0	True	False	False
355.8133954987555	2.0	trials	1.0	True	True	10000.0	True	True	False
371.54214015892063	2.0	trials	1.0	True	True	10000.0	True	True	True
387.69139513390365	2.0	trials	1.0	True	True	10000.0	True	True	True
400.96317414326205	2.0	trials	2.0	True	True	10000.0	True	False	True
412.2623476466398	2.0	trials	1.0	True	True	10000.0	True	True	True
431.92463927674834	2.0	trials	1.0	True	True	10000.0	True	True	True
440.73652062007324	2.0	trials	3.0	True	True	10000.0	True	False	True
450.7340734345808	2.0	trials	2.0	True	True	10000.0	True	False	False
465.54135877534327	2.0	trials	2.0	True	True	10000.0	True	False	False
478.34389769434284	2.0	trials	2.0	True	True	10000.0	True	False	False
491.36070938522437	2.0	trials	2.0	True	True	10000.0	True	False	True
501.4288512540171	2.0	trials	1.0	True	True	10000.0	True	True	True
512.4146508285179	2.0	trials	1.0	True	True	10000.0	True	True	False
522.9592040135026	2.0	trials	2.0	True	True	10000.0	True	False	False
533.6253224364057	2.0	trials	3.0	True	True	10000.0	True	False	True
548.257733547213	2.0	trials	1.0	True	True	10000.0	True	True	True
559.4577194932842	2.0	trials	1.0	True	True	10000.0	True	True	True
577.4106673657685	2.0	trials	2.0	True	True	10000.0	True	False	False
589.4673987981217	2.0	trials	1.0	True	True	10000.0	True	True	True
599.0734718023889	2.0	trials	2.0	True	True	10000.0	True	False	False
612.1602677453768	2.0	trials	3.0	True	True	10000.0	True	False	True
623.7964888629122	2.0	trials	1.0	True	True	10000.0	True	True	True
636.4665761047768	2.0	trials	1.0	True	True	10000.0	True	True	True
